FCU,FCU_AM,total_uni,uni_0,uni_1,uni_2,uni_3,uni_4,uni_5,uni_6,uni_7,uni_8,uni_9,uni_10,hs_state,no_public,ratio_public,no_fcu,ratio_fcu,no_math,ratio_math,taichung,hs_from_taichung,uni_mean,distance,similar_no,no_stat
0,0,3,逢甲大學應用數學系,中原大學應用數學系,靜宜大學應用化學系,0,0,0,0,0,0,0,0,苗栗縣,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,1,194.75,1,12,0
1,1,3,逢甲大學應用數學系,靜宜大學資訊工程學系,銘傳大學資訊工程學系(桃園校區),0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0,225.0,0,6,0
1,1,9,逢甲大學應用數學系,東吳大學物理學系,中原大學物理學系物理組,逢甲大學機械與電腦輔助工程學系,逢甲大學航太與系統工程學系,國立澎湖科技大學行銷與物流管理系,國立澎湖科技大學航運管理系,國立勤益科技大學工業工程與管理系,中華科技大學航空機械系(新竹校區),0,0,臺中市,3,0.3333333333333333,3,0.3333333333333333,1,0.1111111111111111,1,0,290.25,0,16,0
0,0,5,逢甲大學應用數學系,東海大學資訊工程學系數位創意組,大同大學資訊工程學系,大同大學資訊經營學系,世新大學資訊管理學系資訊科技組,0,0,0,0,0,0,新北市,0,0.0,1,0.2,1,0.2,0,3,233.5,5,6,0
1,1,2,逢甲大學應用數學系,朝陽科技大學工業工程與管理系,0,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.5,1,0.5,1,0,184.0,0,7,0
1,1,4,逢甲大學應用數學系,東海大學應用數學系,逢甲大學統計學系,國立台東大學數學系,0,0,0,0,0,0,0,苗栗縣,1,0.25,2,0.5,3,0.75,0,1,277.25,1,18,1
1,0,6,逢甲大學應用數學系,東海大學統計學系(自然組),逢甲大學纖維與複合材料學系,逢甲大學電子工程學系,逢甲大學通訊工程學系,靜宜大學資訊工程學系,0,0,0,0,0,臺中市,0,0.0,4,0.6666666666666666,1,0.16666666666666666,1,0,240.375,0,22,1
1,1,3,逢甲大學應用數學系,中原大學應用數學系,輔仁大學數學系應用數學組,0,0,0,0,0,0,0,0,新北市,0,0.0,1,0.3333333333333333,4,1.3333333333333333,0,3,193.625,5,10,0
1,0,4,逢甲大學應用數學系,東海大學應用物理學系材料及奈米科技組,逢甲大學工業工程與系統管理學系,逢甲大學資訊電機學院不分系榮譽班,0,0,0,0,0,0,0,屏東縣,0,0.0,3,0.75,1,0.25,0,3,224.875,6,9,0
0,0,4,逢甲大學應用數學系,逢甲大學纖維與複合材料學系,靜宜大學資訊工程學系,靜宜大學資訊傳播工程學系,0,0,0,0,0,0,0,新竹市,0,0.0,2,0.5,1,0.25,0,1,249.625,3,8,0
1,0,5,逢甲大學應用數學系,東吳大學資訊管理學系,東海大學資訊管理學系(數位行銷與電子商務應用組),逢甲大學會計學系,輔仁大學經濟學系,0,0,0,0,0,0,高雄市,0,0.0,2,0.4,1,0.2,0,2,298.5,4,9,0
1,0,6,逢甲大學應用數學系,中原大學化學工程學系生化工程組,中原大學化學工程學系材料工程組,東海大學化學工程與材料工程學系,淡江大學化學工程與材料工程學系,逢甲大學化學工程學系,0,0,0,0,0,嘉義市,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,1,307.0,2,13,0
1,1,3,逢甲大學應用數學系,中原大學應用數學系,東海大學應用數學系,0,0,0,0,0,0,0,0,苗栗縣,0,0.0,1,0.3333333333333333,3,1.0,0,1,214.5,1,15,0
0,0,5,逢甲大學應用數學系,中原大學應用數學系,中原大學生物醫學工程學系,東海大學應用數學系,靜宜大學食品營養學系食品與生物技術組,0,0,0,0,0,0,新竹市,0,0.0,1,0.2,3,0.6,0,1,247.375,3,15,0
0,0,3,逢甲大學應用數學系,東吳大學財務工程與精算數學系,逢甲大學財務工程與精算學士學位學程,0,0,0,0,0,0,0,0,臺南市,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,2,204.0,3,7,0
1,1,5,逢甲大學應用數學系,東海大學工業工程與經營資訊學系,東海大學環境科學與工程學系,東海大學統計學系(自然組),國立屏東大學電腦與通訊學系,0,0,0,0,0,0,臺中市,1,0.2,1,0.2,1,0.2,1,0,241.125,0,8,1
1,0,2,逢甲大學應用數學系,逢甲大學資訊電機學院學士班,0,0,0,0,0,0,0,0,0,臺中市,0,0.0,2,1.0,1,0.5,1,0,228.25,0,6,0
0,0,10,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系數學組,淡江大學數學學系資料科學與數理統計組,國立屏東大學應用數學系,國立高雄科技大學航運技術系(旗津校區),元培醫事科技大學護理系,中華醫事科技大學護理系,長庚科技大學護理系(嘉義校區),台北海洋科技大學航海系(士林校區),0,嘉義市,2,0.2,1,0.1,6,0.6,0,1,275.75,2,15,1
1,1,6,逢甲大學應用數學系,中國文化大學應用數學系,中國文化大學大氣科學系,中國文化大學市政暨環境規劃學系,銘傳大學都市規劃與防災學系(桃園校區),長榮大學醫務管理學系,0,0,0,0,0,彰化縣,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,1,235.875,1,9,0
0,0,3,逢甲大學應用數學系,中原大學應用數學系,逢甲大學材料科學與工程學系,0,0,0,0,0,0,0,0,新北市,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,3,212.75,5,14,0
0,0,6,逢甲大學應用數學系,東吳大學數學系,中原大學應用數學系,國立東華大學應用數學系統計科學組,國立高雄海洋科技大學漁業生產與管理系,國立勤益科技大學資訊工程系,0,0,0,0,0,南投縣,3,0.5,1,0.16666666666666666,4,0.6666666666666666,0,1,252.25,0,17,1
0,0,5,逢甲大學應用數學系,國立臺灣大學機械工程學系,逢甲大學土木工程學系,元智大學機械工程學系,國立嘉義大學土木與水資源工程學系,0,0,0,0,0,0,澎湖縣,2,0.4,2,0.4,1,0.2,0,3,278.75,7,15,0
0,0,5,逢甲大學應用數學系,東海大學應用物理學系,靜宜大學財務與計算數學系計算數學組,南臺科技大學生物科技系,長庚科技大學護理系(林口校區),0,0,0,0,0,0,新竹市,0,0.0,1,0.2,3,0.6,0,1,251.625,3,10,0
0,0,6,逢甲大學應用數學系,淡江大學資訊創新與科技學系軟體工程全英語組(蘭陽校園),國立東華大學資訊工程學系學士班國際組,銘傳大學資訊工程學系(桃園校區),國立勤益科技大學資訊工程系,國立雲林科技大學工業工程與管理系,0,0,0,0,0,臺北市,3,0.5,1,0.16666666666666666,1,0.16666666666666666,0,3,259.5,5,7,0
1,0,5,逢甲大學應用數學系,逢甲大學工業工程與系統管理學系,逢甲大學統計學系,逢甲大學環境工程與科學學系,元智大學工業工程與管理學系,0,0,0,0,0,0,臺南市,0,0.0,4,0.8,1,0.2,0,2,276.75,3,17,1
1,0,7,逢甲大學應用數學系,逢甲大學纖維與複合材料學系,逢甲大學統計學系,大葉大學資訊工程學系,南臺科技大學工業管理與資訊系工業管理組,崑山科技大學機械工程系,長庚科技大學護理系(嘉義校區),0,0,0,0,臺南市,0,0.0,3,0.42857142857142855,1,0.14285714285714285,0,2,345.5,3,11,1
0,0,3,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系數學組,0,0,0,0,0,0,0,0,宜蘭縣,0,0.0,1,0.3333333333333333,4,1.3333333333333333,0,3,202.25,6,10,0
0,0,3,逢甲大學應用數學系,淡江大學數學學系數學組,靜宜大學統計資訊學系,0,0,0,0,0,0,0,0,臺北市,0,0.0,1,0.3333333333333333,3,1.0,0,3,238.125,5,7,1
1,1,4,逢甲大學應用數學系,中原大學應用數學系,中國文化大學應用數學系,輔仁大學數學系純數學組,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.25,5,1.25,0,1,197.875,2,13,0
0,0,5,逢甲大學應用數學系,中原大學應用數學系,中國文化大學應用數學系,輔仁大學數學系資訊數學組,國立東華大學應用數學系數學科學組,0,0,0,0,0,0,新北市,1,0.2,1,0.2,7,1.4,0,3,193.75,5,16,0
0,0,7,逢甲大學應用數學系,淡江大學數學學系資料科學與數理統計組,國立臺中教育大學數學教育學系,國立東華大學應用數學系數學科學組,國立勤益科技大學資訊工程系,國立勤益科技大學化工與材料工程系,國立高雄第一科技大學電子工程系,0,0,0,0,桃園市,5,0.7142857142857143,1,0.14285714285714285,5,0.7142857142857143,0,2,265.75,3,10,1
1,1,2,逢甲大學應用數學系,義守大學電機工程學系,0,0,0,0,0,0,0,0,0,臺南市,0,0.0,1,0.5,1,0.5,0,2,205.375,3,6,0
1,1,5,逢甲大學應用數學系,銘傳大學應用統計資訊學系(桃園校區),世新大學經濟學系,景文科技大學理財與稅務規劃系,德明財經科技大學財務金融系,0,0,0,0,0,0,花蓮縣,0,0.0,1,0.2,1,0.2,0,3,279.5,6,6,1
1,1,1,逢甲大學應用數學系,0,0,0,0,0,0,0,0,0,0,基隆市,0,0.0,1,1.0,1,1.0,0,3,153.125,5,6,0
1,1,7,逢甲大學光電學系,靜宜大學財務與計算數學系財務工程組,靜宜大學應用化學系,靜宜大學資訊工程學系,國立勤益科技大學資訊工程系,朝陽科技大學資訊工程系,建國科技大學土木工程系,0,0,0,0,臺中市,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,1,0,267.25,0,6,0
1,1,4,逢甲大學應用數學系,淡江大學管理科學學系,靜宜大學企業管理學系,世新大學行政管理學系,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.25,1,0.25,1,0,249.625,0,6,0
1,1,3,逢甲大學應用數學系,東海大學統計學系(大數據與決策管理組),健行科技大學企業管理系,0,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,1,213.0,1,6,1
0,0,7,逢甲大學應用數學系,逢甲大學資訊電機學院不分系榮譽班,靜宜大學資訊傳播工程學系(互動藝術組),國立屏東大學電腦與通訊學系,國立臺東大學資訊管理學系,國立臺東大學資訊工程學系,樹德科技大學電腦與通訊系,0,0,0,0,高雄市,3,0.42857142857142855,2,0.2857142857142857,1,0.14285714285714285,0,2,268.75,4,8,0
1,1,2,逢甲大學應用數學系,朝陽科技大學環境工程與管理系,0,0,0,0,0,0,0,0,0,南投縣,0,0.0,1,0.5,1,0.5,0,1,198.125,0,6,0
1,1,2,逢甲大學應用數學系,淡江大學數學學系數學組,0,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.5,3,1.5,1,0,191.375,0,6,0
1,1,2,逢甲大學應用數學系,國立聯合大學化學工程學系,0,0,0,0,0,0,0,0,0,彰化縣,1,0.5,1,0.5,1,0.5,0,1,212.75,1,6,0
1,1,2,逢甲大學應用數學系,中國文化大學應用數學系,0,0,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.5,2,1.0,0,2,173.625,3,9,0
0,0,5,逢甲大學應用數學系,靜宜大學資訊工程學系,國立臺東大學應用數學系,義守大學電機工程學系,元培醫事科技大學醫學影像暨放射技術系,0,0,0,0,0,0,嘉義市,1,0.2,1,0.2,2,0.4,0,1,263.5,2,11,0
0,0,4,逢甲大學應用數學系,靜宜大學社會工作與兒童少年福利學系,義守大學應用英語學系,長榮大學社會工作學系,0,0,0,0,0,0,0,高雄市,0,0.0,1,0.25,1,0.25,0,2,255.375,4,8,0
0,0,6,逢甲大學應用數學系,東海大學應用數學系,東海大學統計學系(大數據與決策管理組),逢甲大學統計學系,靜宜大學統計資訊學系,靜宜大學統計資訊學系-類繁星,0,0,0,0,0,臺中市,0,0.0,2,0.3333333333333333,2,0.3333333333333333,1,0,302.0,0,15,4
0,0,3,逢甲大學應用數學系,靜宜大學財務與計算數學系計算數學組,靜宜大學財務與計算數學系財務工程組,0,0,0,0,0,0,0,0,嘉義市,0,0.0,1,0.3333333333333333,4,1.3333333333333333,0,1,207.5,2,8,0
1,1,2,逢甲大學應用數學系,中原大學物理學系物理組,0,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.5,1,0.5,1,0,176.75,0,6,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,輔仁大學數學系資訊數學組,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.25,5,1.25,0,2,206.375,3,10,1
1,1,6,逢甲大學應用數學系,中國文化大學電機工程學系,中國文化大學機械工程學系,大同大學電機工程學系電子與通訊組,銘傳大學資訊工程學系(桃園校區),銘傳大學電腦與通訊工程學系(桃園校區),0,0,0,0,0,臺北市,0,0.0,1,0.16666666666666666,1,0.16666666666666666,0,3,275.25,5,6,0
0,0,3,逢甲大學應用數學系,中原大學應用數學系,中原大學物理學系物理組,0,0,0,0,0,0,0,0,高雄市,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,2,191.25,4,10,0
1,1,5,逢甲大學應用數學系,靜宜大學會計學系,銘傳大學會計學系會計審計組(臺北校區),銘傳大學經濟與金融學系金融理財組(桃園校區),慈濟科技大學行銷與流通管理系,0,0,0,0,0,0,花蓮縣,0,0.0,1,0.2,1,0.2,0,3,255.0,6,7,0
0,0,5,逢甲大學應用數學系,淡江大學水資源及環境工程學系水資源工程組,逢甲大學資訊工程學系,逢甲大學水利工程與資源保育學系,元智大學化學工程與材料科學學系,0,0,0,0,0,0,新竹縣,0,0.0,3,0.6,1,0.2,0,1,244.0,3,16,0
1,1,4,逢甲大學應用數學系,逢甲大學電子工程學系,逢甲大學資訊電機學院不分系榮譽班,逢甲大學通訊工程學系,0,0,0,0,0,0,0,花蓮縣,0,0.0,4,1.0,1,0.25,0,3,228.625,6,20,0
1,1,3,僑光科技大學多媒體與遊戲設計系,嶺東科技大學財務金融系,朝陽科技大學應用化學系生化科技組,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0,228.375,0,0,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,東海大學化學工程與材料工程學系,國立聯合大學環境與安全衛生工程學系,0,0,0,0,0,0,0,桃園市,1,0.25,1,0.25,2,0.5,0,2,239.75,3,10,0
1,1,2,逢甲大學應用數學系,東海大學經濟學系產業經濟組,0,0,0,0,0,0,0,0,0,臺北市,0,0.0,1,0.5,1,0.5,0,3,218.75,5,6,0
1,1,2,逢甲大學應用數學系,逢甲大學統計學系,0,0,0,0,0,0,0,0,0,彰化縣,0,0.0,2,1.0,1,0.5,0,1,257.75,1,9,1
1,1,1,逢甲大學應用數學系,0,0,0,0,0,0,0,0,0,0,桃園市,0,0.0,1,1.0,1,1.0,0,2,153.125,3,6,0
1,0,4,逢甲大學應用數學系,逢甲大學纖維與複合材料學系,逢甲大學資訊電機學院不分系榮譽班,逢甲大學土木工程學系,0,0,0,0,0,0,0,臺中市,0,0.0,4,1.0,1,0.25,1,0,266.0,0,15,0
1,0,3,逢甲大學應用數學系,逢甲大學合作經濟學系,逢甲大學經濟學系,0,0,0,0,0,0,0,0,高雄市,0,0.0,3,1.0,1,0.3333333333333333,0,2,282.25,4,11,0
0,0,3,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,0,0,0,0,0,0,0,0,臺北市,0,0.0,1,0.3333333333333333,3,1.0,0,3,201.0,5,10,1
0,0,4,逢甲大學應用數學系,東吳大學資訊管理學系,國立暨南國際大學資訊管理學系,國立嘉義大學應用經濟學系,0,0,0,0,0,0,0,彰化縣,2,0.5,1,0.25,1,0.25,0,1,258.75,1,8,0
0,0,5,逢甲大學應用數學系,逢甲大學會計學系,逢甲大學國際貿易學系,逢甲大學財務金融學系,國立彰化師範大學會計學系,0,0,0,0,0,0,臺中市,1,0.2,4,0.8,1,0.2,1,0,290.5,0,12,0
1,1,4,逢甲大學應用數學系,東海大學應用數學系,靜宜大學資訊傳播工程學系,靜宜大學資訊傳播工程學系-類繁星,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.25,2,0.5,0,1,241.5,2,11,0
0,0,5,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系數學組,輔仁大學數學系應用數學組,國立臺中教育大學數學教育學系,0,0,0,0,0,0,新竹市,1,0.2,1,0.2,7,1.4,0,1,233.125,3,11,0
1,0,4,逢甲大學應用數學系,逢甲大學精密系統設計學士學位學程,逢甲大學光電學系,靜宜大學應用化學系(應用化學組),0,0,0,0,0,0,0,臺中市,0,0.0,3,0.75,1,0.25,1,0,257.0,0,9,0
1,1,4,逢甲大學應用數學系,靜宜大學財務工程學系-一般組,靜宜大學資料科學暨大數據分析與應用學系-一般組,靜宜大學資訊工程學系-一般組,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.25,1,0.25,1,0,244.75,0,6,0
1,1,4,逢甲大學應用數學系,逢甲大學統計學系,逢甲大學資訊工程學系,亞洲大學視光學系,0,0,0,0,0,0,0,新竹市,0,0.0,3,0.75,1,0.25,0,1,276.5,3,17,1
1,1,2,逢甲大學應用數學系,中原大學應用數學系,0,0,0,0,0,0,0,0,0,南投縣,0,0.0,1,0.5,2,1.0,0,1,180.375,0,10,0
0,0,7,逢甲大學應用數學系,靜宜大學統計資訊學系,銘傳大學應用統計資訊學系(桃園校區),龍華科技大學財務金融系,景文科技大學財務金融系,德明財經科技大學會計資訊系,中華科技大學財務金融系財富管理組(台北校區),0,0,0,0,澎湖縣,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,3,265.0,7,7,2
0,0,4,逢甲大學應用數學系,東吳大學數學系,東海大學應用數學系,國立高雄師範大學數學系數學組,0,0,0,0,0,0,0,臺中市,1,0.25,1,0.25,5,1.25,1,0,238.375,0,15,0
0,0,4,逢甲大學應用數學系,逢甲大學統計學系,國立屏東大學應用數學系,國立勤益科技大學資訊工程系,0,0,0,0,0,0,0,高雄市,2,0.5,2,0.5,2,0.5,0,2,260.25,4,14,1
0,0,2,逢甲大學應用數學系,國立金門大學工業工程與管理學系,0,0,0,0,0,0,0,0,0,屏東縣,1,0.5,1,0.5,1,0.5,0,3,191.125,6,7,0
0,0,4,逢甲大學應用數學系,東海大學工業工程與經營資訊學系,銘傳大學經濟與金融學系(桃園校區),銘傳大學資訊傳播工程學系(桃園校區),0,0,0,0,0,0,0,金門縣,0,0.0,1,0.25,1,0.25,0,3,220.0,7,6,0
0,0,5,逢甲大學應用數學系,東海大學統計學系(社會組),淡江大學統計學系,靜宜大學財務與計算數學系財務工程組,靜宜大學會計學系,0,0,0,0,0,0,新竹市,0,0.0,1,0.2,2,0.4,0,1,236.125,3,9,2
1,1,4,逢甲大學應用數學系,靜宜大學財務金融學系,實踐大學金融管理學系(高雄校區),龍華科技大學資訊管理系,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.25,1,0.25,0,2,232.0,3,6,0
0,0,6,逢甲大學應用數學系,東海大學統計學系(社會組),靜宜大學統計資訊學系(巨量資料暨商業智慧組),靜宜大學財務金融學系,亞洲大學財務金融學系投資管理組,朝陽科技大學資訊管理系資訊管理組,0,0,0,0,0,臺中市,0,0.0,1,0.16666666666666666,1,0.16666666666666666,1,0,232.0,0,6,2
1,1,4,逢甲大學應用數學系,亞洲大學會計與資訊學系財稅應用組,亞洲大學會計與資訊學系管理應用組,國立聯合大學電機工程學系,0,0,0,0,0,0,0,臺中市,1,0.25,1,0.25,1,0.25,1,0,222.5,0,6,0
1,0,4,逢甲大學應用數學系,中原大學資訊管理學系,逢甲大學自動控制工程學系,逢甲大學通訊工程學系,0,0,0,0,0,0,0,臺南市,0,0.0,3,0.75,1,0.25,0,2,260.0,3,16,0
1,1,3,逢甲大學應用數學系,國立臺東大學應用數學系,義守大學財務金融學系金融管理組,0,0,0,0,0,0,0,0,臺北市,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,0,3,215.75,5,11,0
1,1,1,逢甲大學應用數學系,0,0,0,0,0,0,0,0,0,0,桃園市,0,0.0,1,1.0,1,1.0,0,2,153.125,3,6,0
1,1,2,逢甲大學應用數學系,國立屏東教育大學應用數學系,0,0,0,0,0,0,0,0,0,新竹市,1,0.5,1,0.5,2,1.0,0,1,173.25,3,10,0
1,0,3,逢甲大學應用數學系,東海大學應用數學系,逢甲大學電機工程學系,0,0,0,0,0,0,0,0,臺中市,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0,245.75,0,18,0
1,1,6,逢甲大學應用數學系,靜宜大學財務金融學系-繁星類,靜宜大學資訊工程學系(智慧電子與數位系統設計組)-繁星類,義守大學資訊工程學系,亞洲大學資訊工程學系資電應用組,亞洲大學會計與資訊學系財稅應用組,0,0,0,0,0,臺中市,0,0.0,1,0.16666666666666666,1,0.16666666666666666,1,0,258.0,0,6,0
